"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
512;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;5.99;;"52 - ALBERDI";2035;;;;;;;;;;convenio;;;;;;;tasa;20.00
513;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
513;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
514;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
514;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
515;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;"51 - FRENCH Y BERUTTI";1554;;;;;;;;;;convenio;;;;;;;tasa;20.00
515;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"51 - FRENCH Y BERUTTI";1554;;;;;;;;;;convenio;;;;;;;tasa;20.00
516;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"39 - GRAL. LOPEZ ";1135;;;;;;;;;;convenio;;;;;;;tasa;20.00
516;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"39 - GRAL. LOPEZ ";1135;;;;;;;;;;convenio;;;;;;;tasa;20.00
517;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
517;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
518;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
518;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
519;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"26 - RIVADAVIA ";1210;;;;;;;;;;convenio;;;;;;;tasa;20.00
519;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"26 - RIVADAVIA ";1210;;;;;;;;;;convenio;;;;;;;tasa;20.00
520;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;"26 - RIVADAVIA ";2276;;;;;;;;;;convenio;;;;;;;tasa;20.00
520;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"26 - RIVADAVIA ";2276;;;;;;;;;;convenio;;;;;;;tasa;20.00
521;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
521;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
522;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
522;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
523;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
523;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
524;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;11.60;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
524;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;10.47;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
526;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
526;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
527;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"7 - 25 DE MAYO ";1739;;;;;;;;;;convenio;;;;;;;tasa;20.00
527;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"7 - 25 DE MAYO ";1739;;;;;;;;;;convenio;;;;;;;tasa;20.00
528;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"44 - JUAN DE GARAY";1413;;;;;;;;;;convenio;;;;;;;tasa;20.00
528;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"44 - JUAN DE GARAY";1413;;;;;;;;;;convenio;;;;;;;tasa;20.00
530;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;74.98
530;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;74.98
531;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;20.00
531;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;20.00
532;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;120.88;;"44 - JUAN DE GARAY";1564;;;;;;;;;;convenio;;;;;;;tasa;43.67
532;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;118.43;;"44 - JUAN DE GARAY";1564;;;;;;;;;;convenio;;;;;;;tasa;43.67
536;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
536;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;31.80;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
537;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
537;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
538;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
538;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
539;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
539;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
540;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
540;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
541;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
541;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
542;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"26 - RIVADAVIA ";1780;;;;;;;;;;convenio;;;;;;;tasa;20.00
542;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"26 - RIVADAVIA ";1780;;;;;;;;;;convenio;;;;;;;tasa;20.00
543;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
543;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
544;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
544;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
545;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"1º JUNTA";2558;;;;;;;;;;convenio;;;;;;;tasa;20.00
545;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"1º JUNTA";2558;;;;;;;;;;convenio;;;;;;;tasa;20.00
546;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;50;;;;;;;;;;convenio;;;;;;;tasa;20.00
546;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;50;;;;;;;;;;convenio;;;;;;;tasa;20.00
547;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
547;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
548;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
548;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
549;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
549;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
556;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
556;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
557;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;46.39;;"7 - 25 DE MAYO ";1092;;;;;;;;;;convenio;;;;;;;tasa;20.00
557;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;45.27;;"7 - 25 DE MAYO ";1092;;;;;;;;;;convenio;;;;;;;tasa;20.00
558;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
558;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
560;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
560;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
561;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;107.78;;;;;;;;;;;;;convenio;;;;;;;tasa;38.93
561;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;105.60;;;;;;;;;;;;;convenio;;;;;;;tasa;38.93
562;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
562;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
563;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
563;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
564;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
564;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
565;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
565;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
566;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
566;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
567;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
567;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
568;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
568;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
569;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
569;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
570;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
570;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
571;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;31.83
571;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;31.83
572;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
572;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
573;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
573;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"7 - 25 DE MAYO ";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
575;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
575;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
576;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;10452;;;;;;;;;;convenio;;;;;;;tasa;20.00
576;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;10452;;;;;;;;;;convenio;;;;;;;tasa;20.00
578;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
578;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
579;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
579;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
580;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
580;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
581;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
581;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
582;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
582;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;2582;;"1 P - OF 2";;;;;;;;convenio;;;;;;;tasa;20.00
583;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
583;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;37.41;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
584;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
584;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;37.41;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
585;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
585;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;37.41;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
586;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
586;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;37.41;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
587;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;5.99;;"88 - AV.LIS. DE LA TORRE";1432;;;;;;;;;;convenio;;;;;;;tasa;20.00
587;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;5.99;;"88 - AV.LIS. DE LA TORRE";1432;;;;;;;;;;convenio;;;;;;;tasa;20.00
588;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;5.99;;"58 - BELGRANO";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
588;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;5.99;;"58 - BELGRANO";1441;;;;;;;;;;convenio;;;;;;;tasa;20.00
590;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
590;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;2710;;;;;;;;;;convenio;;;;;;;tasa;20.00
591;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"1 - SAN MARTIN ";1341;;;;;;;;;;convenio;;;;;;;tasa;20.00
591;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"1 - SAN MARTIN ";1341;;;;;;;;;;convenio;;;;;;;tasa;20.00
592;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"1 - SAN MARTIN ";1341;;;;;;;;;;convenio;;;;;;;tasa;20.00
592;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"1 - SAN MARTIN ";1341;;;;;;;;;;convenio;;;;;;;tasa;20.00
593;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;"21 - MORENO";435;;;;;;;;;;convenio;;;;;;;tasa;20.00
593;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;"21 - MORENO";435;;;;;;;;;;convenio;;;;;;;tasa;20.00
594;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
594;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
595;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;66.20;;;;;;;;;;;;;convenio;;;;;;;tasa;23.91
595;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;64.86;;;;;;;;;;;;;convenio;;;;;;;tasa;23.91
596;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;87.03;;;;;;;;;;;;;convenio;;;;;;;tasa;31.44
596;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;85.27;;;;;;;;;;;;;convenio;;;;;;;tasa;31.44
597;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;3996;;;;;;;;;;convenio;;;;;;;tasa;20.00
597;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;3996;;;;;;;;;;convenio;;;;;;;tasa;20.00
599;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"58 - BELGRANO";1833;;;;;;;;;;convenio;;;;;;;tasa;20.00
599;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"58 - BELGRANO";1833;;;;;;;;;;convenio;;;;;;;tasa;20.00
600;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;450;;;;;;;;;;convenio;;;;;;;tasa;20.00
600;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;450;;;;;;;;;;convenio;;;;;;;tasa;20.00
601;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
601;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
602;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"61 - ALMAFUERTE";1630;;;;;;;;;;convenio;;;;;;;tasa;20.00
602;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"61 - ALMAFUERTE";1630;;;;;;;;;;convenio;;;;;;;tasa;20.00
604;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;127;;;;;;;;;;convenio;;;;;;;tasa;20.00
604;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;127;;;;;;;;;;convenio;;;;;;;tasa;20.00
605;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;127;;;;;;;;;;convenio;;;;;;;tasa;20.00
605;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;127;;;;;;;;;;convenio;;;;;;;tasa;20.00
606;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
606;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
607;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;16.09;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
607;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
608;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
608;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
609;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;46.39;;"7 - 25 DE MAYO ";1092;;;;;;;;;;convenio;;;;;;;tasa;20.00
609;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;45.27;;"7 - 25 DE MAYO ";1092;;;;;;;;;;convenio;;;;;;;tasa;20.00
610;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;126.73;;"1 - SAN MARTIN ";557;;;;;;;;;;convenio;;;;;;;tasa;67.75
610;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;122.93;;"1 - SAN MARTIN ";557;;;;;;;;;;convenio;;;;;;;tasa;67.75
611;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
611;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
614;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;58.53;;;138;;;;;;;;;;convenio;;;;;;;tasa;21.14
614;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;57.35;;;138;;;;;;;;;;convenio;;;;;;;tasa;21.14
615;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;80;;;;;;;;;;convenio;;;;;;;tasa;20.00
615;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;80;;;;;;;;;;convenio;;;;;;;tasa;20.00
617;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;1858;;;;;;;;;;convenio;;;;;;;tasa;20.00
617;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;1858;;;;;;;;;;convenio;;;;;;;tasa;20.00
618;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
618;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
619;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;;47;;;;;;;;;;convenio;;;;;;;tasa;20.00
619;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;;47;;;;;;;;;;convenio;;;;;;;tasa;20.00
620;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;1840;;;;;;;;;;convenio;;;;;;;tasa;20.00
620;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;1840;;;;;;;;;;convenio;;;;;;;tasa;20.00
621;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
621;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
622;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
622;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
624;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
624;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
625;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;80;;;;;;;;;;convenio;;;;;;;tasa;20.00
625;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;80;;;;;;;;;;convenio;;;;;;;tasa;20.00
626;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
626;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;54.24;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
627;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;55.37;;"58 - BELGRANO";2045;;;;;;;;;;convenio;;;;;;;tasa;20.00
